SeqID,Date Of Stop,Time Of Stop,Agency,SubAgency,Description,Location,Latitude,Longitude,Accident,Belts,Personal Injury,Property Damage,Fatal,Commercial License,HAZMAT,Commercial Vehicle,Alcohol,Work Zone,Search Conducted,Search Disposition,Search Outcome,Search Reason,Search Reason For Stop,Search Type,Search Arrest Reason,State,VehicleType,Manufacture Year,Make,Model,Color,Violation Type,Charge,Contributed To Accident,Race,Gender,Driver City,Driver State,DL State,Arrest Type,Charge Hierarchy,Charge Description,Fine,Points,Contr.Acc Fine,Contr.Acc Points,Section,Driver_City_Latitude,Driver_City_Longitude
df608db0-89e8-4d74-84ce-9b7d3e0455db,1/2/2025,19:37:00,MCP,"4th District, Wheaton",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,GEORGIA  AVENUE / LAYHILL ROAD,39.060902,-77.05192433,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2016,ACURA,TL,BLACK,Warning,21-201(a1),FALSE,HISPANIC,M,ROCKVILLE,MD,MD,A - Marked Patrol,21-201,,$90.00 ,1,$130.00 ,3,Rules of Road,39.0817985,-77.1516844
19d636f2-87d2-4feb-9bd6-f55411d782ad,1/2/2025,19:47:00,MCP,"4th District, Wheaton",DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY,GEORGIA  AVENUE / ARCOLA,39.04879167,-77.052126,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2020,INFINITI,Q50S,WHITE,Warning,21-801(a),FALSE,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,21-801,,$90.00 ,1,$130.00 ,3,Speed Restrictions,38.9997621,-77.0240371
fa5ae09b-35b8-4a9b-b2fb-3595a557522c,1/3/2025,8:21:00,MCP,"2nd District, Bethesda",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,EAST WEST HWY / CHATHAM RD,38.9868415,-77.083073,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-201(a1),,,MD,02 - Automobile,2001,TOYOTA,HIGHLANDER,SILVER,Warning,21-201(a1),FALSE,HISPANIC,M,HYATTSVILLE,MD,MD,A - Marked Patrol,21-201,,$90.00 ,1,$130.00 ,3,Rules of Road,38.9529442,-76.9408647
5107955a-1f42-436d-9a4b-198c631d913f,1/1/2025,10:07:00,MCP,"5th District, Germantown",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,GERMANTOWN RD @ AIRCRAFT DR,39.182864,-77.25896867,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2019,DODG,CP,GRAY,Warning,13-411(f),FALSE,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,13-411,,$70.00 ,0,$70.00 ,0,Certificates of Title and Registration of Vehicles,39.17130815,-77.26557849
5107955a-1f42-436d-9a4b-198c631d913f,1/1/2025,10:07:00,MCP,"5th District, Germantown",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,GERMANTOWN RD @ AIRCRAFT DR,39.182864,-77.25896867,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2019,DODG,CP,GRAY,Warning,13-411(d),FALSE,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,13-411,,$70.00 ,0,$70.00 ,0,Certificates of Title and Registration of Vehicles,39.17130815,-77.26557849
357c8c00-49aa-40ce-87a9-584811ca78f1,1/2/2025,20:08:00,MCP,"1st District, Rockville",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,FALLSGROVE DR / BLACKWELL RD,39.09953833,-77.18779667,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2017,VW,JETTA,BLUE,Warning,21-201(a1),FALSE,ASIAN,F,SILVER SPRING,MD,MD,A - Marked Patrol,21-201,,$90.00 ,1,$130.00 ,3,Rules of Road,38.9997621,-77.0240371
357c8c00-49aa-40ce-87a9-584811ca78f1,1/2/2025,20:08:00,MCP,"1st District, Rockville",FAILURE TO STOP AT STOP SIGN,FALLSGROVE DR / BLACKWELL RD,39.09953833,-77.18779667,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2017,VW,JETTA,BLUE,Warning,21-707(a),FALSE,ASIAN,F,SILVER SPRING,MD,MD,A - Marked Patrol,21-707,,$90.00 ,1,$130.00 ,3,Rules of Road,38.9997621,-77.0240371
0d998664-b67f-4315-9ac5-20e13d8253bd,1/1/2025,16:30:00,MCP,"3rd District, Silver Spring",OPERATING VEHICLE ON HIGHWAY WITH UNAUTHORIZED WINDOW TINTING MATERIAL,NORTHAMPTON AND NEW HAMPSHIRE AVE,39.00692483,-76.98097017,No,No,No,No,No,No,No,No,No,No,No,,Warning,,22-406(i1),,,MD,02 - Automobile,2018,LINCOLN,SEDAN,BLUE,Warning,22-406(i1),FALSE,HISPANIC,M,LAUREL,MD,MD,A - Marked Patrol,22-406,,$70.00 ,0,$70.00 ,0,Equipment of Vehicles,37.1000973,-84.1148273
0d998664-b67f-4315-9ac5-20e13d8253bd,1/1/2025,16:30:00,MCP,"3rd District, Silver Spring",DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY,NORTHAMPTON AND NEW HAMPSHIRE AVE,39.00692483,-76.98097017,No,No,No,No,No,No,No,No,No,No,No,,Warning,,22-406(i1),,,MD,02 - Automobile,2018,LINCOLN,SEDAN,BLUE,Warning,21-801(a),FALSE,HISPANIC,M,LAUREL,MD,MD,A - Marked Patrol,21-801,,$90.00 ,1,$130.00 ,3,Speed Restrictions,37.1000973,-84.1148273
2cec6916-45c7-4a16-895b-2b9e17383dcb,1/1/2025,19:48:00,MCP,"3rd District, Silver Spring",DRIVER FAILURE TO STOP AT STEADY CIRCULAR RED SIGNAL,PINEY BRANCH RD AND SLIGO AVE,38.9915175,-77.010412,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-202(h1),,,MD,02 - Automobile,2008,TOYT,AVALON,RED,Warning,21-202(h1),FALSE,BLACK,F,SILVER SPRING,MD,MD,A - Marked Patrol,21-202,,$140.00 ,2,$180.00 ,3,Rules of Road,38.9997621,-77.0240371
3490c5be-c29e-4351-a660-3f964e34b9df,1/1/2025,21:05:00,MCP,"3rd District, Silver Spring",CAUSING STANDING VEH. TO OBSTRUCT FREE VEH. PASSAGE OF ROADWAY,GEORGIA AVE AND WAYNE AVE,38.99447933,-77.0264175,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-1001(b),,,MD,02 - Automobile,2024,MAZDA,CX-5,WHITE,Warning,21-1001(b),FALSE,BLACK,M,HYATTSVILLE,MD,MD,A - Marked Patrol,21-1001,,$60.00 ,0,$60.00 ,0,Parking Violations,38.9529442,-76.9408647
c6ac07d8-314d-4b0b-8263-3c9367e4548b,1/1/2025,21:39:00,MCP,"3rd District, Silver Spring",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,"SB, COLESVILLE RD AND SECOND AVE",38.99460967,-77.030983,No,No,No,No,No,No,No,No,No,No,No,,Warning,,13-411(f),,,DC,02 - Automobile,2012,NISSAN,SENTRA,WHITE,Warning,13-411(f),FALSE,HISPANIC,F,WASHINGTON,DC,DC,A - Marked Patrol,13-411,,$70.00 ,0,$70.00 ,0,Certificates of Title and Registration of Vehicles,38.8950368,-77.0365427
c6ac07d8-314d-4b0b-8263-3c9367e4548b,1/1/2025,21:39:00,MCP,"3rd District, Silver Spring",DRIVING VEHICLE ON HIGHWAY WITH AN EXPIRED LICENSE,"SB, COLESVILLE RD AND SECOND AVE",38.99460967,-77.030983,No,No,No,No,No,No,No,No,No,No,No,,Warning,,13-411(f),,,DC,02 - Automobile,2012,NISSAN,SENTRA,WHITE,Warning,16-115(g),FALSE,HISPANIC,F,WASHINGTON,DC,DC,A - Marked Patrol,16-115,,$70.00 ,0,$70.00 ,0,Drivers' Licenses,38.8950368,-77.0365427
2ca67e9b-7480-451e-ba64-bfffa9c395d9,1/2/2025,20:38:00,MCP,"3rd District, Silver Spring",HOLDER OF LEARNER'S PERMIT DRIVING W/O REQ. SUPERVISION,PINEY BRANCH RD AND GARLAND AVE,38.99823917,-76.99866433,No,No,No,No,No,No,No,No,No,No,No,,Warning,,13-411(f),,,MD,02 - Automobile,2017,FORD,ESCAPE,SILVER,Warning,16-105(b1),FALSE,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,16-105,,$290.00 ,5,$290.00 ,5,Drivers' Licenses,38.9997621,-77.0240371
2ca67e9b-7480-451e-ba64-bfffa9c395d9,1/2/2025,20:38:00,MCP,"3rd District, Silver Spring",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,PINEY BRANCH RD AND GARLAND AVE,38.99823917,-76.99866433,No,No,No,No,No,No,No,No,No,No,No,,Warning,,13-411(f),,,MD,02 - Automobile,2017,FORD,ESCAPE,SILVER,Warning,13-411(f),FALSE,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,13-411,,$70.00 ,0,$70.00 ,0,Certificates of Title and Registration of Vehicles,38.9997621,-77.0240371
2ca67e9b-7480-451e-ba64-bfffa9c395d9,1/2/2025,20:38:00,MCP,"3rd District, Silver Spring",OPERATING VEHICLE ON HIGHWAY WITH UNAUTHORIZED WINDOW TINTING MATERIAL,PINEY BRANCH RD AND GARLAND AVE,38.99823917,-76.99866433,No,No,No,No,No,No,No,No,No,No,No,,Warning,,13-411(f),,,MD,02 - Automobile,2017,FORD,ESCAPE,SILVER,Warning,22-406(i1),FALSE,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,22-406,,$70.00 ,0,$70.00 ,0,Equipment of Vehicles,38.9997621,-77.0240371
6b4cd061-e247-47fa-ac87-94a2a28f3cfe,1/2/2025,17:03:00,MCP,"2nd District, Bethesda",OPERATING VEHICLE ON HIGHWAY WITH UNAUTHORIZED WINDOW TINTING MATERIAL,355 /ROSE AVE,39.05104467,-77.11542017,No,No,No,No,No,No,No,No,No,No,No,,Warning,,22-406(i1),,,MD,02 - Automobile,2021,KIA,SD,WHITE,Warning,22-406(i1),FALSE,OTHER,F,SILVER SPRING,MD,MD,A - Marked Patrol,22-406,,$70.00 ,0,$70.00 ,0,Equipment of Vehicles,38.9997621,-77.0240371
f027a413-7402-47ce-b024-745662c63f81,1/2/2025,18:09:00,MCP,"2nd District, Bethesda",OPERATING VEHICLE ON HIGHWAY WITH UNAUTHORIZED WINDOW TINTING MATERIAL,355/ STRATHMORE AVE,39.03597367,-77.10755167,No,No,No,No,No,No,No,No,No,No,No,,Warning,,22-406(i1),,,MD,02 - Automobile,2021,HONDA,ACCORD,GRAY,Warning,22-406(i1),FALSE,HISPANIC,F,HYATTSVILLE,MD,MD,A - Marked Patrol,22-406,,$70.00 ,0,$70.00 ,0,Equipment of Vehicles,38.9529442,-76.9408647
f027a413-7402-47ce-b024-745662c63f81,1/2/2025,18:09:00,MCP,"2nd District, Bethesda",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,355/ STRATHMORE AVE,39.03597367,-77.10755167,No,No,No,No,No,No,No,No,No,No,No,,Warning,,22-406(i1),,,MD,02 - Automobile,2021,HONDA,ACCORD,GRAY,Warning,13-409(b),FALSE,HISPANIC,F,HYATTSVILLE,MD,MD,A - Marked Patrol,13-409,,$50.00 ,0,$50.00 ,0,Certificates of Title and Registration of Vehicles,38.9529442,-76.9408647
d6dd7b99-2f12-4dbe-8e76-dc571ec9ea6f,1/1/2025,16:41:00,MCP,"3rd District, Silver Spring",FOLLOWING VEH. TOO CLOSELY,PINEY BRANCH/FLOWER AVE,38.9940065,-77.00888033,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-310(a),,,VA,02 - Automobile,2004,HONDA,ODYSSEY,GRAY,Warning,21-310(a),FALSE,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,21-310,,$110.00 ,2,$150.00 ,3,Rules of Road,38.8950368,-77.0365427
efacdc68-8a95-4fab-8fe9-6d66d9f29c00,1/1/2025,20:51:00,MCP,"3rd District, Silver Spring",DRIVER CHANGING LANES WHERE PROHIBITED BY TRAFFIC CONTROL DEVICE,GEORGIA AVE/WAYNE AVE,38.99301583,-77.0269085,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-309(e),,,MD,02 - Automobile,2014,LEXS,SD,BLACK,Warning,21-309(e),FALSE,BLACK,M,BALTIMORE,MD,MD,A - Marked Patrol,21-309,,$90.00 ,1,$130.00 ,3,Rules of Road,39.2908816,-76.610759
60d2db15-f00f-46b4-8541-d284e00ec91f,1/3/2025,11:59:00,MCP,"3rd District, Silver Spring",EXCEEDING THE POSTED SPEED LIMIT OF 50 MPH,TECH RD @ COLUMBIA PIKE,39.057282,-76.9680135,No,No,No,No,No,Yes,No,No,No,No,Unknown,,Unknown,,Unknown,,,FL,02 - Automobile,2020,JEEP,LATITUDE,WHITE,Warning,21-801.1,FALSE,BLACK,F,GREENBELT,MD,MD,A - Marked Patrol,21-801.1,Maximum Limits,$530.00 ,5,$530.00 ,5,Speed Restrictions,38.9933654,-76.88333238
60d2db15-f00f-46b4-8541-d284e00ec91f,1/3/2025,11:59:00,MCP,"3rd District, Silver Spring",UNSAFE LANE CHANGING,TECH RD @ COLUMBIA PIKE,39.057282,-76.9680135,No,No,No,No,No,Yes,No,No,No,No,Unknown,,Unknown,,Unknown,,,FL,02 - Automobile,2020,JEEP,LATITUDE,WHITE,Warning,21-309(b),FALSE,BLACK,F,GREENBELT,MD,MD,A - Marked Patrol,21-309,,$90.00 ,1,$130.00 ,3,Rules of Road,38.9933654,-76.88333238
0e98b7f1-47e2-4d8f-a100-ed930796c5fe,1/1/2025,13:53:00,MCP,"5th District, Germantown",DRIVER FAILURE TO STOP AT STEADY CIRCULAR RED SIGNAL,27 AND I270,39.19812833,-77.263005,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-202(h1),,,MD,01 - Motorcycle,2015,TOYOTA,SCION,GOLD,Warning,21-202(h1),FALSE,HISPANIC,M,GERMANTOWN,MD,MD,A - Marked Patrol,21-202,,$140.00 ,2,$180.00 ,3,Rules of Road,39.17130815,-77.26557849
5fe77f5f-bc91-4a9a-99ce-6269edafb461,1/2/2025,13:27:00,MCP,"5th District, Germantown",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,"118 AND I270, GERMANTOWN, MD",39.18243667,-77.25932333,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-201(a1),,,MD,02 - Automobile,2005,ACURA,TL,BLUE,Warning,21-201(a1),FALSE,BLACK,F,GERMANTOWN,MD,MD,A - Marked Patrol,21-201,,$90.00 ,1,$130.00 ,3,Rules of Road,39.17130815,-77.26557849
30076a71-cfee-4868-a122-7235eec1163b,1/2/2025,20:25:00,MCP,"4th District, Wheaton",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,ELKIN ST/AMHERST AVE,39.044891,-77.04787867,No,No,No,No,No,No,No,No,No,No,No,,Warning,,13-411(f),,,MD,02 - Automobile,2020,NISS,SD,BLACK,Warning,13-411(f),FALSE,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,13-411,,$70.00 ,0,$70.00 ,0,Certificates of Title and Registration of Vehicles,38.9997621,-77.0240371
82b9feea-c34b-47ab-823a-fca94171f611,1/2/2025,20:45:00,MCP,"4th District, Wheaton",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,FERN ST/REEDIE DR,39.03877383,-77.05379583,No,No,No,No,No,No,No,No,No,No,No,,Warning,,13-401(h),,,MD,02 - Automobile,2013,CADI,4S,BLACK,Warning,13-401(h),FALSE,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,13-401,,$150.00 ,0,$150.00 ,0,Certificates of Title and Registration of Vehicles,38.9997621,-77.0240371
e4c31510-193d-479e-989c-55fb0d7b36c1,1/2/2025,20:52:00,MCP,"4th District, Wheaton",FAILURE TO DISPLAY TWO LIGHTED FRONT LAMPS WHEN REQUIRED,11160 VEIRS MIL RD,39.03671117,-77.0529815,No,No,No,No,No,No,No,No,No,No,No,,Warning,,22-226(a),,,VA,02 - Automobile,2008,MAROON,NISSAN,RED,Warning,22-226(a),FALSE,BLACK,M,WALDORF,MD,MD,A - Marked Patrol,22-226,,$60.00 ,0,$60.00 ,0,Equipment of Vehicles,38.6023935,-76.9274072
fec823e8-bda3-41c5-8078-b0b2790ff70e,1/2/2025,21:39:00,MCP,"4th District, Wheaton",OPERATING VEHICLE ON HIGHWAY WITH UNAUTHORIZED WINDOW TINTING MATERIAL,GEORGIA AVE/REEDIE DR,39.03960417,-77.05125133,No,No,No,No,No,No,No,No,No,No,No,,Warning,,22-406(i1),,,MD,02 - Automobile,2016,LEXS,SD,SILVER,Warning,22-406(i1),FALSE,HISPANIC,M,TAKOMA PARK,MD,MD,A - Marked Patrol,22-406,,$70.00 ,0,$70.00 ,0,Equipment of Vehicles,38.9778882,-77.0074765
8dcbb6cf-09f6-4e34-a4fa-dbe9b99d122e,1/1/2025,20:29:00,MCP,"3rd District, Silver Spring",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,GEORGIA AVE/WOODSIDE PKWY,39.003447,-77.03564883,No,No,No,No,No,No,No,No,No,No,No,,Warning,,13-411(f),,,MD,02 - Automobile,2020,MERZ,SD,WHITE,Warning,13-411(f),FALSE,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,13-411,,$70.00 ,0,$70.00 ,0,Certificates of Title and Registration of Vehicles,38.9997621,-77.0240371
20d92bb1-c24c-4092-a121-5f634675ca8f,1/1/2025,21:05:00,MCP,"3rd District, Silver Spring",DRIVER FAILURE TO STOP AT STOP SIGN LINE,CAMERON ST/FENTON ST,38.99805117,-77.02796133,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-707(a),,,VA,02 - Automobile,2008,DODGE,CHARGER,WHITE,Warning,21-707(a),FALSE,BLACK,F,WASHINGTON,DC,DC,A - Marked Patrol,21-707,,$90.00 ,1,$130.00 ,3,Rules of Road,38.8950368,-77.0365427
2b51ddd8-26e1-4818-a6c6-ce95523539b9,1/2/2025,22:38:00,MCP,"3rd District, Silver Spring",DRIVING VEH. W/O ADEQUATE REAR REG. PLATE ILLUMINATION,COLUMBIA PIKE /STEWART LN,39.04909383,-76.982515,No,No,No,No,No,No,No,No,No,No,No,,Warning,,22-204(f),,,MD,02 - Automobile,2015,CHRY,SD,BLACK,Warning,22-204(f),FALSE,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,22-204,,$70.00 ,0,$70.00 ,0,Equipment of Vehicles,38.9997621,-77.0240371
515c8110-05f5-485e-aa80-f0a85e2d188b,1/1/2025,17:38:00,MCP,"3rd District, Silver Spring",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,NEW HAMPSHIRE/ RUPPERT RD,39.03310633,-76.98610733,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2021,DODGE,CHARGER,BLACK,Warning,13-401(h),FALSE,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,13-401,,$150.00 ,0,$150.00 ,0,Certificates of Title and Registration of Vehicles,38.9997621,-77.0240371
23bc9608-e2c5-4e7b-a7f4-145771ea6122,1/1/2025,20:00:00,MCP,"3rd District, Silver Spring",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,RIPLEY/ BONIFANT AVE,38.993137,-77.02793983,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2011,INFINI,Q37X,RED,Warning,13-411(f),FALSE,BLACK,F,SILVER SPRIGN,MD,MD,A - Marked Patrol,13-411,,$70.00 ,0,$70.00 ,0,Certificates of Title and Registration of Vehicles,,
23bc9608-e2c5-4e7b-a7f4-145771ea6122,1/1/2025,20:00:00,MCP,"3rd District, Silver Spring",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,RIPLEY/ BONIFANT AVE,38.993137,-77.02793983,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2011,INFINI,Q37X,RED,Warning,13-401(h),FALSE,BLACK,F,SILVER SPRIGN,MD,MD,A - Marked Patrol,13-401,,$150.00 ,0,$150.00 ,0,Certificates of Title and Registration of Vehicles,,
515f1305-b399-4a63-8bbe-115f0e21a93a,1/1/2025,22:21:00,MCP,"3rd District, Silver Spring",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,8811 COLESVILLE ROAD,39.0001325,-77.0256115,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2019,KIA,FORTE,BLACK,Warning,13-411(f),FALSE,BLACK,F,SILVER SPRING,MD,MD,A - Marked Patrol,13-411,,$70.00 ,0,$70.00 ,0,Certificates of Title and Registration of Vehicles,38.9997621,-77.0240371
515f1305-b399-4a63-8bbe-115f0e21a93a,1/1/2025,22:21:00,MCP,"3rd District, Silver Spring",OPERATING VEHICLE ON HIGHWAY WITH UNAUTHORIZED WINDOW TINTING MATERIAL,8811 COLESVILLE ROAD,39.0001325,-77.0256115,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2019,KIA,FORTE,BLACK,Warning,22-406(i1),FALSE,BLACK,F,SILVER SPRING,MD,MD,A - Marked Patrol,22-406,,$70.00 ,0,$70.00 ,0,Equipment of Vehicles,38.9997621,-77.0240371
d8fb91c1-fc52-463d-a773-af3159f9acdb,1/1/2025,3:46:00,MCP,"4th District, Wheaton","FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND",GEORGIA AVE / LUZERENE AVE,39.0074985,-77.0396035,No,No,No,No,No,No,No,No,No,No,No,,Warning,,22-201.1,,,MD,02 - Automobile,2018,HONDA,ODDYSEY,WHITE,Warning,22-201.1,FALSE,BLACK,M,HYATTSVILLE,MD,MD,A - Marked Patrol,22-201.1,When Lighted Lamps Are Required,$60.00 ,0,$60.00 ,0,Equipment of Vehicles,38.9529442,-76.9408647
95878daf-78a9-418e-a217-be13db2644a4,1/1/2025,4:16:00,MCP,"4th District, Wheaton",FAILURE TO DRIVE ON RIGHT HAND ROADWAY OF DIVIDED HWY,VEIRS MILL RD / UNIVERSITY BLVD W,39.04388833,-77.06274183,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-311(1),,,MD,02 - Automobile,2020,INFINITI,Q 50,BLACK,Warning,21-311(1),FALSE,BLACK,M,ROCKVILLE,MD,MD,A - Marked Patrol,21-311,,$90.00 ,1,$130.00 ,3,Rules of Road,39.0817985,-77.1516844
7487c57c-9ca1-4edf-85ea-5c08a00ce6cf,1/1/2025,4:58:00,MCP,"4th District, Wheaton",DRIVER FAILURE TO STOP AT STEADY CIRCULAR RED SIGNAL,GEORGIA AVE / COLESVILL RD,38.990504,-77.0267105,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-202(h1),,,MD,02 - Automobile,2023,NISSAN,ALTIMA,SILVER,Warning,21-202(h1),FALSE,BLACK,F,MOUNT AIRY,MD,MD,A - Marked Patrol,21-202,,$140.00 ,2,$180.00 ,3,Rules of Road,39.3765918,-77.1549078
7487c57c-9ca1-4edf-85ea-5c08a00ce6cf,1/1/2025,4:58:00,MCP,"4th District, Wheaton",OPER. MOTOR VEH. WITH OPERATOR NOT RESTRAINED BY SEAT BELT,GEORGIA AVE / COLESVILL RD,38.990504,-77.0267105,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-202(h1),,,MD,02 - Automobile,2023,NISSAN,ALTIMA,SILVER,Warning,22-412.3(b),FALSE,BLACK,F,MOUNT AIRY,MD,MD,A - Marked Patrol,22-412.3,Mandatory Seat Belt Use,$83.00 ,0,$83.00 ,0,Equipment of Vehicles,39.3765918,-77.1549078
0605976a-7539-4659-aea1-16fe5c91643f,1/1/2025,1:17:00,MCP,"6th District, Gaithersburg / Montgomery Village",FAILURE TO EQUIP HWY. VEH. WITH REQUIRED LAMPS AND REFLECTORS,COLESVILLE RD @ SOUTHWOOD AVE,39.027005,-77.01026333,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2007,TOYOTA,4RUNNER,SILVER,Warning,22-216,FALSE,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,22-216,,$70.00 ,0,$70.00 ,0,Equipment of Vehicles,38.9997621,-77.0240371
07b737dd-80d3-42c6-8304-5bc8bf30e3cf,1/1/2025,5:10:00,MCP,"6th District, Gaithersburg / Montgomery Village",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,DALE DR @ BONIFANT ST,38.998435,-77.017505,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2007,INFINITI,FX35,GRAY,Warning,13-411(f),FALSE,HISPANIC,F,GREENBELT,MD,MD,A - Marked Patrol,13-411,,$70.00 ,0,$70.00 ,0,Certificates of Title and Registration of Vehicles,38.9933654,-76.88333238
2922da2e-f16a-4cef-b22f-9e70128844be,1/2/2025,23:13:00,MCP,"6th District, Gaithersburg / Montgomery Village",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,CENTURY BLVD @ AIRCRFT DR,39.18607667,-77.25972833,No,No,No,No,No,Yes,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2017,CHEVY,EQUINOX,WHITE,Warning,21-201(a1),FALSE,ASIAN,M,GAITHERSBURG,MD,MD,A - Marked Patrol,21-201,,$90.00 ,1,$130.00 ,3,Rules of Road,39.1399187,-77.1929215
7a0b6d37-5539-4487-9a6a-82ef26b8e5e9,1/3/2025,1:06:00,MCP,"6th District, Gaithersburg / Montgomery Village",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,GEORGIA AVE @ DENNIS AVE,39.026585,-77.0467,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,,Unknown,,,MD,02 - Automobile,2014,ACUR,SD,RED,Warning,21-801.1,FALSE,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,21-801.1,Maximum Limits,$290.00 ,5,$290.00 ,5,Speed Restrictions,38.9997621,-77.0240371
17c5b80c-83bb-4fc3-9000-a8b3954b4472,1/1/2025,4:12:00,MCP,"6th District, Gaithersburg / Montgomery Village",FAILURE TO DRIVE RIGHT OF CENTER,WATKINS MILL RD /  355,39.15992833,-77.21662333,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-301(a),,,MD,02 - Automobile,2018,NISS,UT,GRAY,Warning,21-301(a),FALSE,BLACK,M,POOLESVILLE,MD,MD,A - Marked Patrol,21-301,,$90.00 ,1,$130.00 ,3,Rules of Road,39.146088,-77.4166561
